"lat"; "lon"; "s"; "alt"
51.64886;6.447639;82;10.6189995
51.64894;6.447526;83;7.585
51.649055;6.447406;80;6.068
51.649164;6.447259;79;6.068
51.649208;6.447172;78;6.068
51.649232;6.447134;80;6.068
51.649262;6.447084;83;4.5509996
51.649826;6.446984;0;21.631
51.649307;6.447041;83;6.068
51.649319;6.447023;81;6.068
51.649332;6.447028;80;6.068
51.649347;6.446988;78;6.068
51.64938;6.446954;80;4.5509996
51.649406;6.44692;80;4.5509996
51.649433;6.446898;81;6.068
51.649471;6.446879;82;6.068
51.649499;6.446864;83;6.068
51.649539;6.446819;83;6.068
51.649603;6.446767;79;4.5509996
51.649667;6.446719;79;6.068
51.649714;6.446659;81;6.068
51.649737;6.44663;81;6.068
51.649751;6.44663;80;6.068
51.649766;6.446607;80;4.5509996
51.649925;6.446496;0;19.541
51.649851;6.44649;80;6.068
51.649927;6.44642;79;7.585
51.64999;6.446366;78;7.585
51.649996;6.446334;80;6.068
51.649999;6.446315;81;6.068
51.649997;6.446331;82;6.068
51.650106;6.446112;0;20.016
51.650011;6.446328;83;4.5509996
51.650025;6.446308;84;4.5509996
51.650061;6.446273;83;4.5509996
51.650113;6.446244;79;4.5509996
51.650178;6.446326;79;6.068
51.650241;6.446426;79;6.068
51.65043;6.446662;0;20.526
51.650321;6.446583;77;6.068
51.650349;6.446669;78;4.5509996
51.650384;6.446763;78;4.5509996
51.650423;6.446848;79;4.5509996
51.65048;6.446933;79;4.5509996
51.650519;6.447022;76;4.5509996
51.65056;6.447098;75;6.068
51.650595;6.447159;75;6.068
51.65068;6.447172;73;6.068
51.650766;6.447117;74;6.068
51.650854;6.447062;73;6.068
51.650916;6.446986;74;4.5509996
51.650959;6.446895;75;4.5509996
51.651145;6.446821;0;21.382
51.651076;6.446769;75;4.5509996
51.651136;6.446699;75;4.5509996
51.65121;6.44663;76;4.5509996
51.651273;6.446539;76;6.068
51.651327;6.446459;78;4.5509996
51.651375;6.446383;75;4.5509996
51.651431;6.446316;76;6.068
51.651488;6.446242;78;4.5509996
51.651552;6.446192;80;6.068
51.651639;6.446118;78;4.5509996
51.651721;6.446037;76;4.5509996
51.651785;6.445946;77;4.5509996
51.651847;6.445865;79;4.5509996
51.651909;6.44579;79;4.5509996
51.65196;6.44574;79;4.5509996
51.652021;6.445713;78;4.5509996
51.652088;6.445759;78;4.5509996
51.652143;6.44584;75;6.068
51.652206;6.445938;76;4.5509996
51.652251;6.446011;72;6.068
51.652279;6.446082;74;6.068
51.652331;6.446162;77;4.5509996
51.652391;6.446243;78;6.068
51.652444;6.446324;78;4.5509996
51.652485;6.446397;77;4.5509996
51.652538;6.446492;78;4.5509996
51.652589;6.446571;79;4.5509996
51.652653;6.446561;0;19.74
51.652677;6.446714;77;4.5509996
51.652728;6.446815;75;4.5509996
51.652785;6.446923;77;4.5509996
51.652832;6.44702;75;4.5509996
51.652878;6.447115;75;4.5509996
51.65291;6.447176;74;4.5509996
51.652933;6.447419;0;21.366
51.652939;6.447338;75;4.5509996
51.652987;6.447437;73;6.068
51.653043;6.447524;74;6.068
51.653091;6.447617;74;4.5509996
51.653102;6.447668;74;4.5509996
51.653115;6.447734;74;4.5509996
51.653143;6.447801;74;4.5509996
51.653163;6.447841;73;4.5509996
51.653169;6.447864;73;6.068
51.653169;6.447904;74;6.068
51.65317;6.447951;73;6.068
51.653186;6.448014;77;6.068
51.653226;6.448116;79;6.068
51.65331;6.448286;0;19.826
51.653301;6.448299;83;4.5509996
51.653333;6.448401;83;6.068
51.653319;6.448488;82;7.585
51.653352;6.448577;81;7.585
51.653415;6.448663;79;6.068
51.65346;6.448766;79;6.068
51.653493;6.448878;79;4.5509996
51.653529;6.448986;77;4.5509996
51.653557;6.44909;77;4.5509996
51.65359;6.449191;77;4.5509996
51.653635;6.449277;77;4.5509996
51.653695;6.449337;76;4.5509996
51.653743;6.449358;75;4.5509996
51.653811;6.449335;77;4.5509996
51.653874;6.449286;78;4.5509996
51.653917;6.449231;76;6.068
51.65397;6.44917;77;7.585
51.654026;6.449088;76;6.068
51.654065;6.449036;76;6.068
51.654118;6.448976;74;6.068
51.654175;6.448901;74;6.068
51.654246;6.44882;72;6.068
51.654293;6.448758;72;6.068
51.654341;6.4487;71;4.5509996
51.654397;6.44865;71;4.5509996
51.654449;6.4486;72;4.5509996
51.654502;6.448543;72;4.5509996
51.654526;6.448511;71;4.5509996
51.654545;6.448498;69;4.5509996
51.654588;6.448513;70;4.5509996
51.65462;6.448555;68;4.5509996
51.654661;6.44861;70;6.068
51.654699;6.448604;71;7.585
51.654726;6.448595;72;6.068
51.654744;6.448577;71;4.5509996
51.654751;6.448571;69;4.5509996
51.65475;6.448569;69;4.5509996
51.654739;6.448564;69;4.5509996
51.654739;6.448543;70;4.5509996
51.654726;6.448484;0;19.767
51.654746;6.448506;68;4.5509996
51.654753;6.44847;68;6.068
51.654775;6.448453;67;7.585
51.654825;6.44843;67;6.068
51.654859;6.448426;67;6.068
51.654873;6.448422;68;6.068
51.654879;6.448413;68;6.068
51.654877;6.448409;67;6.068
51.654877;6.448408;67;6.068
51.654876;6.448407;67;6.068
51.654761;6.448507;0;19.869
51.654876;6.448407;67;6.068
51.654876;6.448407;67;6.068
51.654876;6.448407;67;6.068
51.654876;6.448407;67;6.068
51.654876;6.448407;67;6.068
51.654879;6.448406;67;7.585
51.654935;6.448504;0;20.345
51.654887;6.448429;68;6.068
51.654919;6.448403;68;7.585
51.654937;6.44838;68;7.585
51.654958;6.448374;69;7.585
51.654974;6.448359;69;6.068
51.654998;6.448335;71;6.068
51.65482;6.448512;0;22.274
51.655034;6.448311;71;7.585
51.655041;6.448281;71;7.585
51.655034;6.448291;70;9.101999
51.655028;6.448297;70;10.6189995
51.655028;6.448314;69;9.101999
51.655023;6.44829;67;7.585
51.655016;6.448267;67;9.101999
51.655003;6.448193;67;7.585
51.654985;6.448158;67;7.585
51.654976;6.448111;67;7.585
51.654967;6.448073;68;7.585
51.654972;6.448067;67;9.101999
51.65498;6.448069;66;10.6189995
51.655016;6.44853;0;19.694
51.654984;6.448071;66;12.136
51.654986;6.448072;67;13.653
51.654987;6.448074;67;16.687
51.654988;6.448074;67;19.720999
51.654988;6.448075;67;15.17
51.65498;6.44807;64;15.17
51.65505;6.448656;0;20.027
51.654927;6.448121;67;10.6189995
51.654931;6.44811;66;6.068
51.654944;6.448113;65;6.068
51.654948;6.448121;65;4.5509996
51.654945;6.448122;65;4.5509996
51.654939;6.44812;65;6.068
51.654925;6.448127;67;6.068
51.654918;6.448139;64;6.068
51.654894;6.44817;64;4.5509996
51.654864;6.448203;62;4.5509996
51.654841;6.448226;64;4.5509996
51.654812;6.448254;61;6.068
51.654787;6.448289;62;6.068
51.654973;6.448626;0;25.012
51.654746;6.448346;64;6.068
51.65471;6.448384;64;6.068
51.654673;6.448417;65;6.068
51.654665;6.448421;66;6.068
51.654662;6.448413;66;4.5509996
51.654657;6.448419;66;4.5509996
51.654649;6.448436;70;6.068
51.654655;6.448451;68;6.068
51.654672;6.448475;68;6.068
51.654709;6.448477;69;6.068
51.65473;6.44848;69;4.5509996
51.65473;6.448481;69;4.5509996
51.654734;6.448485;69;4.5509996
51.654652;6.448553;0;21.507
51.654714;6.448515;70;4.5509996
51.654699;6.44852;68;6.068
51.654705;6.448531;69;6.068
51.654717;6.448537;71;6.068
51.654727;6.448544;71;6.068
51.654727;6.448549;72;6.068
51.654667;6.448611;0;21.647
51.654696;6.448506;70;6.068
51.65469;6.448475;69;4.5509996
51.654687;6.448474;68;4.5509996
51.654685;6.448466;67;4.5509996
51.654677;6.44846;67;4.5509996
51.654673;6.448459;67;4.5509996
51.654673;6.448459;67;4.5509996
51.65468;6.448445;67;4.5509996
51.654697;6.448415;67;6.068
51.654713;6.448395;67;6.068
51.654729;6.448385;66;9.101999
51.654729;6.448377;67;10.6189995
51.654731;6.448376;67;12.136
51.654563;6.448331;0;20.05
51.654737;6.448372;67;10.6189995
51.654737;6.448369;67;7.585
51.654738;6.448371;67;4.5509996
51.654739;6.44837;67;4.5509996
51.654739;6.44837;67;6.068
51.654739;6.448369;68;6.068
51.654739;6.448365;68;6.068
51.654739;6.448364;68;6.068
51.654739;6.448364;68;9.101999
51.654739;6.448364;68;13.653
51.654739;6.448364;68;25.789
51.654739;6.448364;68;37.925
51.654739;6.448364;84;34.891
51.654752;6.44834;74;7.585
51.654762;6.448297;68;4.5509996
51.654804;6.448279;68;4.5509996
51.654837;6.44831;68;6.068
51.654845;6.448319;70;6.068
51.654855;6.448321;71;6.068
51.654862;6.448323;71;7.585
51.654869;6.448322;71;7.585
51.654875;6.448316;70;7.585
51.654874;6.44832;71;7.585
51.654982;6.448456;0;19.617
51.654857;6.448338;69;7.585
51.654876;6.448348;70;7.585
51.654886;6.448364;70;9.101999
51.654895;6.448376;70;10.6189995
51.654899;6.448384;70;10.6189995
51.654897;6.448392;71;7.585
51.654951;6.44848;0;20.357
51.65485;6.448438;68;6.068
51.654832;6.448463;68;4.5509996
51.654814;6.448466;68;4.5509996
51.654802;6.448461;68;4.5509996
51.654794;6.448458;68;4.5509996
51.654792;6.448476;71;4.5509996
51.654798;6.448502;75;4.5509996
51.654785;6.448538;74;4.5509996
51.65477;6.448571;75;6.068
51.654759;6.448571;71;6.068
51.654746;6.448578;71;4.5509996
51.654745;6.448577;70;4.5509996
51.654742;6.448571;69;6.068
51.654844;6.448503;0;21.267
51.654749;6.448546;69;9.101999
51.654762;6.448539;70;10.6189995
51.654761;6.448537;71;7.585
51.654767;6.448538;70;7.585
51.654773;6.44854;70;7.585
51.654791;6.448534;71;10.6189995
51.654941;6.448498;0;19.665
51.654814;6.448428;63;9.101999
51.654818;6.448415;63;9.101999
51.654831;6.448411;65;7.585
51.654834;6.448412;65;9.101999
51.654831;6.448424;67;9.101999
51.654823;6.448441;66;9.101999
51.654816;6.448453;66;6.068
51.654812;6.448461;68;7.585
51.654815;6.448468;69;9.101999
51.654813;6.448471;69;9.101999
51.654807;6.448459;67;9.101999
51.654805;6.448452;67;9.101999
51.654812;6.44845;68;7.585
51.6548;6.448495;0;20.227
51.654824;6.448449;69;6.068
51.65483;6.448454;70;6.068
51.654836;6.448457;70;6.068
51.654845;6.448455;69;6.068
51.654859;6.448427;70;6.068
51.654879;6.448396;67;4.5509996
51.654753;6.44849;0;19.549
51.654902;6.448362;69;6.068
51.654898;6.448361;69;7.585
51.654894;6.448364;70;7.585
51.654891;6.448357;71;9.101999
51.654884;6.448338;70;6.068
51.654856;6.448327;67;6.068
51.654818;6.44835;66;4.5509996
51.654787;6.448356;66;6.068
51.654779;6.448366;64;4.5509996
51.654772;6.448367;65;4.5509996
51.654774;6.448371;64;4.5509996
51.654772;6.448367;65;4.5509996
51.654768;6.448363;65;4.5509996
51.654764;6.448352;66;4.5509996
51.654761;6.448357;66;6.068
51.654766;6.448368;67;6.068
51.654764;6.448359;66;4.5509996
51.654757;6.448327;66;4.5509996
51.654761;6.448317;64;4.5509996
51.654792;6.448325;63;4.5509996
51.654734;6.448471;0;19.987
51.654848;6.448256;66;4.5509996
51.654868;6.448201;67;4.5509996
51.654868;6.448182;67;4.5509996
51.654866;6.448173;67;4.5509996
51.654861;6.448163;66;4.5509996
51.654859;6.448158;66;6.068
51.654859;6.448157;66;9.101999
51.654859;6.448157;66;7.585
51.654859;6.448156;66;7.585
51.654859;6.448156;66;6.068
51.654859;6.448156;66;4.5509996
51.654858;6.448156;66;4.5509996
51.654846;6.448159;67;6.068
51.65496;6.448416;0;19.974
51.654834;6.448208;68;6.068
51.654818;6.44822;67;6.068
51.654839;6.448232;67;6.068
51.65483;6.448233;68;6.068
51.654843;6.448251;68;6.068
51.654838;6.448254;67;4.5509996
51.65491;6.448446;0;19.735
51.654837;6.44826;67;4.5509996
51.654839;6.448259;67;4.5509996
51.65484;6.448283;66;6.068
51.65483;6.448304;67;9.101999
51.654837;6.448332;67;7.585
51.65486;6.448333;70;9.101999
51.654777;6.448445;0;22.164
51.654851;6.448342;72;7.585
51.654845;6.448341;71;7.585
51.654838;6.448338;71;6.068
51.654835;6.448337;70;6.068
